fo time ls_time n_ls_moves
19 862990 19 1836
41 864710 18 1765
63 866894 19 1866
85 864021 19 1777
111 864697 23 1803
138 863550 24 1765
159 863482 18 1707
182 864614 20 1776
207 864980 20 1862
227 863660 17 1674
248 859544 18 1681
270 865335 18 1833
294 865012 22 1846
321 861310 23 1783
349 860583 24 1689
371 865021 20 1830
395 863073 21 1791
416 864541 18 1762
437 860764 17 1701
460 865591 21 1897
483 863139 19 1777
503 862088 18 1805
536 864032 30 1753
559 864522 18 1718
581 865523 19 1807
602 863050 18 1763
624 863810 19 1787
646 864230 18 1738
667 864418 18 1762
690 864157 20 1862
711 864381 18 1743
737 863841 22 1800
759 861257 19 1707
782 864853 20 1800
805 865536 20 1809
827 862975 19 1700
848 862732 18 1735
873 865354 22 1905
895 864023 20 1759
919 864006 20 1815
948 864139 26 1796
970 866361 18 1814
993 863733 21 1779
1015 863139 19 1770
1039 862801 20 1774
1072 865561 30 1845
1098 865128 22 1806
1124 865480 23 1826
1152 864282 25 1797
1174 862942 19 1765
1196 863536 19 1788
1218 862322 19 1704
1241 862167 20 1756
1264 862905 20 1752
1286 864263 19 1769
1307 862883 17 1769
1330 862663 20 1728
1356 865890 23 1801
1376 864930 17 1716
1398 864996 19 1797
1421 864502 20 1850
1442 866631 19 1769
1464 865614 19 1810
1486 863767 19 1763
1509 864572 20 1805
1531 865918 19 1722
1563 864684 29 1767
1586 861876 19 1761
1607 862700 18 1788
1629 865186 19 1784
1650 861845 18 1732
1672 863308 19 1745
1692 862835 17 1705
1713 862606 19 1818
1737 863413 20 1784
1762 862898 23 1776
1785 865730 19 1836
1807 862431 19 1773
1828 863945 18 1733
1850 864027 18 1805
1871 864665 18 1806
1891 861910 17 1714
1911 862352 17 1703
1932 862049 18 1673
1959 863447 23 1748
1982 864372 19 1765
2004 865304 20 1756
2025 864873 18 1768
2046 862174 18 1655
2069 864786 20 1861
2089 862927 18 1746
2112 864435 20 1829
2133 866384 18 1733
2159 865627 23 1779
2183 863332 20 1824
2204 863226 18 1771
2229 867040 22 1847
2255 865105 23 1901
2277 862673 19 1758
2298 864814 19 1783
2320 864282 19 1741
2344 861659 20 1754
2372 863775 25 1802
2395 864105 21 1844
2416 862665 18 1708
2440 865102 20 1824
2462 865632 19 1812
2484 864022 19 1776
2506 862742 18 1771
2530 864762 22 1826
2552 862006 18 1640
2576 863765 22 1766
2598 862076 18 1758
2618 861197 18 1740
2640 862058 19 1764
2662 864445 19 1784
2684 864104 19 1797
2707 865905 21 1886
2729 862433 19 1782
2754 864189 22 1847
2783 864428 25 1903
2805 862992 20 1803
2827 864854 18 1723
2849 862256 19 1730
2870 862838 18 1742
2893 864626 20 1848
2917 864122 21 1803
2939 864514 19 1800
2966 864075 24 1770
2992 861053 22 1750
3015 864372 20 1800
3038 863998 20 1737
3060 865574 18 1706
3083 863696 20 1780
3104 865496 18 1766
3125 863781 17 1733
3145 862086 17 1757
3167 864670 19 1785
3194 863255 24 1810
3217 863563 20 1778
3238 862203 18 1765
3261 863789 20 1864
3282 862552 18 1765
3304 865561 19 1817
3325 864782 18 1746
3349 867469 21 1865
3371 863999 19 1722
3397 864449 21 1736
3419 863303 19 1816
3441 862499 19 1850
3464 865153 20 1805
3485 863356 18 1695
3505 861635 18 1722
3527 864572 19 1785
3550 864411 20 1818
3572 862154 19 1810
3600 863421 25 1778
3622 862484 19 1788
3645 865603 20 1875
3666 863104 18 1778
3688 860603 19 1823
3709 862305 18 1767
3730 865934 18 1808
3751 863045 18 1716
3778 862250 23 1838
3802 864117 20 1764
3825 865983 20 1740
3847 863731 19 1797
3867 860404 18 1722
3890 863921 20 1852
3911 862558 18 1648
3935 863549 21 1862
